paper name,url,headline,article,publication date
2022-01-09 00:00:00,trade,,Thai rice exporters bank on  high overseas demand,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-09
2022-01-09 00:00:00,stock,,BSC stock price goes up abnormally,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-09
2022-01-09 00:00:00,trade,,Push for FDI in ICT sector,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-09
2022-01-10 00:00:00,stock,,Stocks break six-day rally,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-10
2022-01-10 00:00:00,trade,,Walton inks deal with Danby for global market expansion,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-10
2022-01-10 00:00:00,trade,,Implement GAP Policy to boost exports,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-10
2022-01-11 00:00:00,trade,,Oil steady as supply disruptions offset Omicron fears,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-11
2022-01-11 00:00:00,stock,,"Stocks rebound, key index closes near 7,000",https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-11
2022-01-11 00:00:00,trade,,Guliakhali Sea Beach declared  as reserved tourism zone,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-11
2022-01-12 00:00:00,trade,,Digital platform 'Fabric  Lagbe' launched,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-12
2022-01-12 00:00:00,trade,,Oil rises to $82 as demand  recovery seen on track,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-12
2022-01-12 00:00:00,stock,,Core index crosses 7000 points mark,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-12
2022-01-13 00:00:00,stock,,Stocks slide on profit-taking,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-13
2022-01-13 00:00:00,trade,,"Increase number of freight trains, execute railway projects soon",https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-13
2022-01-13 00:00:00,trade,,Oil soars to 2-month highs,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-13
2022-01-14 00:00:00,trade,,Oil rises near two-month highs,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-14
2022-01-14 00:00:00,trade,,"Govt eyes 2,883 MW  more power in 6 yrs",https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-14
2022-01-14 00:00:00,stock,,Stocks bounce back after single-day break,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-14
2022-01-15 00:00:00,stock,,"Stocks extend rally, led by state-run firms",https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-15
2022-01-15 00:00:00,trade,,Massive mangrove forestry planned,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-15
2022-01-15 00:00:00,trade,,Oil set for fourth week of gains,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-15
2022-01-16 00:00:00,trade,,Oil's bull run rolls on despite possible China reserves release,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-16
2022-01-16 00:00:00,stock,,Ceramics sector sees highest price appreciation,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-16
2022-01-16 00:00:00,trade,,Iranian co keen to set up stone plant in BD,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-16
2022-01-17 00:00:00,stock,,Market ends flat amid profit-booking,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-17
2022-01-17 00:00:00,trade,,"Focus on rooftop, floating solar power plants: Nasrul",https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-17
2022-01-17 00:00:00,trade,,Asian spot LNG prices fall on lukewarm demand,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-17
2022-01-18 00:00:00,trade,,Oil steady as rising Libyan output offsets supply worries,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-18
2022-01-18 00:00:00,stock,,Stocks extend rally with rising turnover,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-18
2022-01-18 00:00:00,trade,,Industrial policy should have legal basis: FBCCI,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-18
2022-01-19 00:00:00,stock,,"Stocks end flat, turnover exceeds Tk 17b mark",https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-19
2022-01-19 00:00:00,trade,,Oil price hits 7-yr high on tight supply,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-19
2022-01-19 00:00:00,trade,,BSC to procure six ships,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-19
2022-01-20 00:00:00,trade,,Indonesia to limit palm oil exports,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-20
2022-01-20 00:00:00,stock,,"Stocks keep gaining, low-cap  issues dominate gainers' list",https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-20
2022-01-21 00:00:00,trade,,Bangladesh tea production at historic high in 2021,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-21
2022-01-21 00:00:00,stock,,Core index exceeds 7100 mark after three months,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-21
2022-01-21 00:00:00,trade,,"Oil prices slip from 2014 highs,  supply concerns limit losses",https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-21
2022-01-22 00:00:00,trade,,Patenga Container Terminal to start operation this year,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-22
2022-01-22 00:00:00,stock,,Stocks rally as investors  stay optimistic,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-22
2022-01-22 00:00:00,trade,,"Oil falls on US inventory build, profit taking",https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-22
2022-01-23 00:00:00,stock,,Top 10 turnover leaders grab 36pc of total mkt transaction,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-23
2022-01-23 00:00:00,trade,,Organisers to carry on with Dhaka Int'l Trade Fair despite Covid surge,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-23
2022-01-23 00:00:00,trade,,S Korea unveils $12b budget to cushion blow of Covid curbs,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-23
2022-01-24 00:00:00,trade,,Govt seeks greater coordination  to brand Bangladesh abroad,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-24
2022-01-24 00:00:00,trade,,China's soybean imports from US rise in 2021,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-24
2022-01-24 00:00:00,stock,,Profit booking halts six-day rally,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-24
2022-01-25 00:00:00,stock,,Stocks extend losses amid growing virus worries,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-25
2022-01-25 00:00:00,trade,,Oil rises on geopolitical  risks in Europe and ME,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-25
2022-01-25 00:00:00,trade,,Telenor highlights green  transition riding on tech,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-25
2022-01-26 00:00:00,trade,,Denmark keen to help BD process its agro products,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-26
2022-01-26 00:00:00,stock,,DSE turnover hits three-week low,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-26
2022-01-26 00:00:00,trade,,Shell hits oil in Namibia offshore,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-26
2022-01-27 00:00:00,trade,,BD businesses can avail  credit from ESG Fund,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-27
2022-01-27 00:00:00,stock,,Stocks end flat after bumpy ride-,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-27
2022-01-27 00:00:00,trade,,Oil hits highest since 2014  on Russia-Ukraine tension,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-27
2022-01-28 00:00:00,trade,,Oil falls as looming US rate  hikes spook investors,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-28
2022-01-28 00:00:00,trade,,BRAC Bank’s laurels for 5 years in a row in corporate governance,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-28
2022-01-28 00:00:00,stock,,Stocks see another flat session,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-28
2022-01-29 00:00:00,trade,,Oil heads for sixth weekly  gain on supply concerns,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-29
2022-01-29 00:00:00,trade,,Japanese economic zone to go into production next yr,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-29
2022-01-29 00:00:00,stock,,Stocks retreat after four-week  rally as investors turn cautious,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-29
2022-01-30 00:00:00,trade,,"Asian spot LNG prices rise on Japan's colder weather, Ukraine tensions",https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-30
2022-01-30 00:00:00,stock,,Seven listed cos dominate top 10 gainers' chart,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-30
2022-01-30 00:00:00,trade,,ICT entrepreneurs want to invest abroad,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-30
2022-01-31 00:00:00,trade,,Economic slowdown could weigh  on commodity prices,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-31
2022-01-31 00:00:00,trade,,FBCCI pushes to produce skilled manpower,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-31
2022-01-31 00:00:00,stock,,"DSE core index dips below 7,000 mark",https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-31
2022-02-01 00:00:00,trade,,"Oil rises on geopolitical  risks, supply shortage",https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-02-01
2022-02-01 00:00:00,trade,,Greater use of clean energy  key to balanced dev: Nasrul,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-02-01
2022-02-01 00:00:00,stock,,Profit-booking craters stock prices,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-01
2022-02-02 00:00:00,trade,,OPEC+ output misses $21b  in lost revenue in 2021,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-02-02
2022-02-02 00:00:00,trade,,Speed up execution of rail  projects: BGMEA,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-02-02
2022-02-02 00:00:00,stock,,Low-cap cos dominate gainers' list,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-02
2022-02-03 00:00:00,trade,,Agri packaging house of  global standard on cards,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-02-03
2022-02-03 00:00:00,stock,,DSEX gets past 7000 mark,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-03
2022-02-04 00:00:00,stock,,Stocks stay positive as banking issues surge,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-04
2022-02-04 00:00:00,trade,,"Fisheries Deptt, USDA  to promote fish trade",https://today.thefinancialexpress.com.bd/trade-market/?date=2022-02-04
2022-02-04 00:00:00,trade,,"Oil prices take a breather,  OPEC+ sticks to output plans",https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-02-04
2022-02-05 00:00:00,trade,,Oil prices rise as US storm  heightens supply concerns,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-02-05
2022-02-05 00:00:00,trade,,SPM may be operational at  Maheshkhali this year: PD,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-02-05
2022-02-05 00:00:00,stock,,Stocks flat as investors  remain hesitant,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-05
2022-02-06 00:00:00,trade,,Help rein in price hikes,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-02-06
2022-02-06 00:00:00,stock,,Top 10 turnover leaders grab 30.61pc of weekly market transaction,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-06
2022-02-07 00:00:00,trade,,Remove discrimination in tariff on fire safety equipment import,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-02-07
2022-02-07 00:00:00,stock,,Market keeps rising as large-cap stocks surge,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-07
2022-02-07 00:00:00,trade,,Asian spot LNG prices fall,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-02-07
2022-02-08 00:00:00,stock,,Stocks pause on profit booking,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-08
2022-02-08 00:00:00,trade,,Oil prices fall on positive signals,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-02-08
2022-02-08 00:00:00,trade,,First container ship leaves  for Italy with RMG goods,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-02-08
2022-02-09 00:00:00,trade,,Oil slips from 7-yr high  ahead of US-Iran talks,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-02-09
2022-02-09 00:00:00,stock,,Stocks rebound after single-day break -,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-09
2022-02-09 00:00:00,trade,,Bilateral pacts on the cards  to boost BD-Canada trade,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-02-09
2022-02-10 00:00:00,trade,,Savings certificate sales slump for deep yield cuts,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-02-10
2022-02-10 00:00:00,stock,,DSE turnover dips below Tk 12 billion mark,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-10
2022-02-10 00:00:00,trade,,Oil stable at $90,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-02-10
2022-02-11 00:00:00,stock,,Stocks post modest gain on main bourse,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-11
2022-02-11 00:00:00,trade,,"BGMEA, GIZ to build safety, other committees’ capacity",https://today.thefinancialexpress.com.bd/trade-market/?date=2022-02-11
2022-02-12 00:00:00,stock,,Buyers drive stock rebound after two-week losing streak,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-12
2022-02-12 00:00:00,trade,,Oil prices gain after IEA says mkt tight,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-02-12
2022-02-12 00:00:00,trade,,Progress in work 60pc,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-02-12
2022-02-13 00:00:00,trade,,Asian spot LNG prices stable but  may rise on colder weather,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-02-13
2022-02-13 00:00:00,stock,,"BSEC, bourses ramp up vigilance, enforcement actions",https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-13
2022-02-13 00:00:00,trade,,Govt starts work to set up dried fish processing industry,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-02-13
2022-02-14 00:00:00,stock,,"Proper IPO pricing, good governance  must to attract quality issues",https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-02-14
2022-02-14 00:00:00,trade,,"China to focus on Gobi desert  for solar, wind power bases",https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-02-14
2022-02-14 00:00:00,trade,,Ship breakers seek duty cut on import of scrap ships,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-02-14
